Account ID,Subscription Year,user age,contact_id,job_id,education_id,housing_id,marital_id
13188,2022,38,1,14,34,0,42
13189,2022,41,1,13,32,0,41
13190,2022,33,1,11,31,1,41
13191,2022,36,1,12,31,1,41
13192,2022,48,1,12,33,0,41
13193,2022,44,1,11,31,1,43
13194,2022,50,1,13,33,0,43
13195,2022,35,1,18,34,0,41
13196,2022,51,1,20,30,0,41
13197,2022,24,1,13,33,1,41
13198,2022,32,1,16,31,1,41
13199,2022,56,1,11,31,0,43
13200,2022,50,1,14,36,1,41
13201,2022,38,1,13,31,0,41
13202,2022,25,1,18,36,2,42
13203,2022,28,1,11,31,2,42
13204,2022,41,1,13,30,0,41
13205,2022,34,1,13,35,2,41
13206,2022,27,1,11,31,0,42
13207,2022,31,1,12,36,0,41
13208,2022,39,1,10,30,1,41
13209,2022,26,1,20,35,0,41
13210,2022,37,1,13,32,1,41
13211,2022,25,1,21,31,0,42
13212,2022,33,1,11,31,1,41
13213,2022,40,1,13,35,0,41
13214,2022,37,1,20,36,0,42
13215,2022,46,1,10,33,0,41
13216,2022,53,1,12,31,1,43
13217,2022,32,1,17,33,0,41
13218,2022,43,1,11,33,1,43
13219,2022,38,1,14,34,1,42
13220,2022,26,1,14,34,1,41
13221,2022,52,1,13,33,1,42
13222,2022,54,1,12,30,0,41
13223,2022,51,1,11,34,0,41
13224,2022,42,1,12,33,1,41
13225,2022,41,1,16,35,0,42
13226,2022,26,1,11,31,0,42
13227,2022,38,1,10,32,1,41
13228,2022,54,1,14,35,0,41
13229,2022,41,1,13,30,0,43
13230,2022,26,1,13,31,0,42
13231,2022,43,1,16,30,1,41
13232,2022,28,1,14,34,1,42
13233,2022,35,1,14,34,0,43
13234,2022,45,1,12,31,0,41
13235,2022,40,1,12,31,0,41
13236,2022,37,1,14,34,1,41
13237,2022,52,1,14,36,0,41
13238,2022,36,1,12,31,1,41
13239,2022,40,1,13,33,1,41
13240,2022,43,1,13,30,1,41
13241,2022,36,1,13,32,0,41
13242,2022,36,1,13,31,0,42
13243,2022,43,1,13,30,1,41
13244,2022,44,1,13,33,1,41
13245,2022,49,1,13,34,0,41
13246,2022,56,1,15,30,1,41
13247,2022,39,1,13,33,0,43
13248,2022,29,1,13,34,1,41
13249,2022,41,1,12,36,0,42
13250,2022,47,1,12,36,1,41
13251,2022,38,1,13,32,1,41
13252,2022,36,1,14,31,1,41
13253,2022,46,1,14,34,1,43
13254,2022,47,1,11,31,1,43
13255,2022,47,1,13,30,1,42
13256,2022,42,1,18,36,1,41
13257,2022,42,1,16,36,1,41
13258,2022,59,1,16,36,0,41
13259,2022,33,1,17,34,1,41
13260,2022,48,1,20,31,1,41
13261,2022,53,1,14,34,1,42
13262,2022,57,1,13,35,2,41
13263,2022,34,1,11,31,1,41
13264,2022,51,1,11,34,1,43
13265,2022,39,1,13,32,1,41
13266,2022,45,1,19,35,0,41
13267,2022,37,1,12,31,1,41
13268,2022,44,1,13,32,1,41
13269,2022,48,1,12,36,0,41
13270,2022,59,1,15,36,0,41
13271,2022,44,1,12,31,0,42
13272,2022,50,1,13,33,1,41
13273,2022,35,1,11,31,1,41
13274,2022,53,1,18,36,0,41
13275,2022,41,1,14,34,0,41
13276,2022,55,1,12,31,1,41
13277,2022,36,1,13,30,0,41
13278,2022,37,1,13,30,1,41
13279,2022,36,1,16,31,0,43
13280,2022,45,1,16,33,1,41
13281,2022,35,1,12,32,1,42
13282,2022,32,1,12,31,1,41
13283,2022,43,1,13,32,1,41
13284,2022,36,1,20,36,1,41
13285,2022,55,1,12,36,1,43
13286,2022,55,1,14,34,1,43
13287,2022,54,1,11,30,1,41
13288,2022,39,1,10,36,1,41
13289,2022,40,1,14,34,0,41
13290,2022,49,1,11,31,2,41
13291,2022,45,1,17,31,0,41
13292,2022,32,1,12,36,0,42
13293,2022,57,1,16,36,1,43
13294,2022,41,1,12,31,0,43
13295,2022,24,1,11,31,0,42
13296,2022,49,1,16,31,1,43
13297,2022,49,1,16,31,0,43
13298,2022,59,1,15,36,0,42
13299,2022,44,1,13,34,0,41
13300,2022,43,1,16,32,0,41
13301,2022,59,1,13,30,0,41
13302,2022,36,1,17,35,0,41
13303,2022,49,1,14,33,1,43
13304,2022,39,1,20,31,0,43
13305,2022,39,1,20,31,0,43
13306,2022,33,1,13,31,0,42
13307,2022,42,1,13,34,1,41
13308,2022,33,1,16,36,0,41
13309,2022,51,1,13,30,0,41
13310,2022,29,1,16,36,1,42
13311,2022,35,1,12,36,1,41
13312,2022,29,1,21,31,0,42
13313,2022,34,1,16,36,0,41
13314,2022,33,1,11,31,0,41
13315,2022,54,1,16,36,0,43
13316,2022,56,1,11,31,0,43
13317,2022,34,1,13,30,1,41
13318,2022,51,1,13,30,1,41
13319,2022,33,1,13,34,0,41
13320,2022,39,1,12,36,0,41
13321,2022,32,1,13,34,0,41
13322,2022,37,1,12,36,1,41
13323,2022,47,1,14,36,0,43
13324,2022,26,1,14,36,0,41
13325,2022,26,1,18,36,0,41
13326,2022,25,1,13,31,0,41
13327,2022,52,1,20,36,0,41
13328,2022,59,1,13,30,0,41
13329,2022,39,1,13,31,0,43
13330,2022,31,1,13,30,0,41
13331,2022,56,1,10,30,0,43
13332,2022,29,1,14,36,0,42
13333,2022,36,1,14,36,1,41
13334,2022,44,1,13,30,0,41
13335,2022,31,1,12,31,0,43
13336,2022,40,1,10,36,0,42
13337,2022,34,1,14,36,0,42
13338,2022,56,1,20,30,0,41
13339,2022,46,1,13,30,0,41
13340,2022,38,1,11,31,0,43
13341,2022,42,1,16,36,1,41
13342,2022,42,1,16,36,0,41
13343,2022,40,1,11,31,0,41
13344,2022,47,1,13,30,0,41
13345,2022,44,1,13,34,1,41
13346,2022,48,1,11,31,0,41
13347,2022,36,1,13,33,1,42
13348,2022,31,1,13,33,1,41
13349,2022,30,1,14,36,0,41
13350,2022,29,1,12,33,0,42
13351,2022,40,1,18,36,0,41
13352,2022,39,1,17,36,1,41
13353,2022,35,1,14,34,1,41
13354,2022,33,1,20,31,0,41
13355,2022,48,1,17,31,1,41
13356,2022,39,1,14,34,1,41
13357,2022,41,1,12,36,1,41
13358,2022,28,1,16,35,0,42
13359,2022,34,1,10,36,0,41
13360,2022,41,1,12,35,1,42
13361,2022,27,1,12,31,2,42
13362,2022,27,1,13,33,0,41
13363,2022,30,1,14,34,0,42
13364,2022,41,1,11,31,1,41
13365,2022,38,1,13,34,0,41
13366,2022,37,1,20,36,1,42
13367,2022,34,1,12,36,1,42
13368,2022,33,1,14,33,1,41
13369,2022,36,1,13,33,1,42
13370,2022,33,1,14,33,1,41
13371,2022,36,1,14,31,1,41
13372,2022,33,1,14,33,0,41
13373,2022,28,1,21,36,1,42
13374,2022,28,1,21,36,1,42
13375,2022,38,1,14,34,0,41
13376,2022,50,1,16,34,0,43
13377,2022,32,1,16,31,1,41
13378,2022,45,1,13,30,0,41
13379,2022,36,1,12,36,0,41
13380,2022,30,1,13,33,2,42
13381,2022,41,1,13,33,0,41
13382,2022,34,1,13,32,1,42
13383,2022,57,1,15,31,0,42
13384,2022,50,1,13,31,0,41
13385,2022,57,1,15,31,1,42
13386,2022,32,1,13,30,0,41
13387,2022,44,1,13,30,1,41
13388,2022,57,1,15,31,2,42
13389,2022,46,1,14,33,0,41
13390,2022,44,1,11,30,1,41
13391,2022,32,1,13,33,0,42
13392,2022,41,1,20,32,0,41
13393,2022,38,1,17,33,0,41
13394,2022,33,1,14,33,0,41
13395,2022,30,1,13,33,1,42
13396,2022,37,1,13,30,1,43
13397,2022,51,1,13,33,0,41
13398,2022,52,1,16,36,0,41
13399,2022,39,1,13,33,0,41
13400,2022,50,1,16,33,0,41
13401,2022,53,1,15,30,0,43
13402,2022,51,1,14,34,1,41
13403,2022,40,1,12,36,1,42
13404,2022,55,1,13,30,1,41
13405,2022,42,1,17,30,1,41
13406,2022,47,1,12,36,1,43
13407,2022,33,1,13,33,1,41
13408,2022,37,1,18,36,1,43
13409,2022,37,1,18,36,1,43
13410,2022,45,1,13,30,1,41
13411,2022,30,1,12,31,2,42
13412,2022,30,1,12,31,0,42
13413,2022,38,1,13,32,0,41
13414,2022,31,1,11,31,1,41
13415,2022,48,1,13,33,1,41
13416,2022,29,1,12,31,1,42
13417,2022,44,1,13,33,1,41
13418,2022,38,1,13,33,1,42
13419,2022,48,1,13,33,1,41
13420,2022,41,1,13,30,1,41
13421,2022,32,1,11,31,2,41
13422,2022,56,1,12,31,1,41
13423,2022,39,1,14,36,1,41
13424,2022,33,1,14,34,1,41
13425,2022,31,1,12,31,0,41
13426,2022,54,1,15,34,0,43
13427,2022,26,1,11,34,0,43
13428,2022,54,1,13,34,1,41
13429,2022,45,1,16,34,0,41
13430,2022,41,1,13,32,1,43
13431,2022,35,1,12,36,0,42
13432,2022,28,1,12,31,1,41
13433,2022,34,1,18,36,1,41
13434,2022,57,1,15,31,0,42
13435,2022,35,1,12,31,0,41
13436,2022,39,1,14,32,0,41
13437,2022,30,1,11,34,0,41
13438,2022,35,1,13,33,0,41
13439,2022,58,1,16,36,0,41
13440,2022,34,1,13,33,0,41
13441,2022,29,1,16,36,1,42
13442,2022,37,1,12,30,1,41
13443,2022,25,1,13,33,1,41
13444,2022,31,1,13,33,2,41
13445,2022,56,1,12,33,0,41
13446,2022,39,1,11,34,0,41
13447,2022,27,1,13,33,0,41
13448,2022,52,1,16,36,0,41
13449,2022,39,1,14,36,1,41
13450,2022,34,1,16,36,0,42
13451,2022,47,1,11,31,0,43
13452,2022,31,1,13,32,1,41
13453,2022,33,1,12,31,1,41
13454,2022,36,1,13,32,0,41
13455,2022,31,1,11,31,2,42
13456,2022,36,1,13,32,1,41
13457,2022,57,1,13,30,1,41
13458,2022,41,1,16,31,0,41
13459,2022,40,1,12,33,1,41
13460,2022,40,1,11,31,1,41
13461,2022,29,1,13,33,0,41
13462,2022,39,1,13,33,0,41
13463,2022,31,1,13,31,1,42
13464,2022,50,1,13,30,1,41
13465,2022,47,1,13,30,2,41
13466,2022,37,1,12,35,0,41
13467,2022,37,1,12,31,1,41
13468,2022,32,1,17,33,2,41
13469,2022,56,1,12,31,1,41
13470,2022,36,1,11,31,1,41
13471,2022,51,1,14,34,1,41
13472,2022,47,1,13,30,0,43
13473,2022,54,1,14,36,0,41
13474,2022,41,1,13,30,0,41
13475,2022,44,1,13,31,1,41
13476,2022,41,1,12,36,1,42
13477,2022,57,1,11,31,0,43
13478,2022,44,1,13,31,0,41
13479,2022,42,1,12,35,0,42
13480,2022,46,1,12,36,0,43
13481,2022,35,1,11,31,0,41
13482,2022,54,1,19,35,0,41
13483,2022,35,1,12,30,0,42
13484,2022,37,1,14,33,1,41
13485,2022,52,1,10,30,1,41
13486,2022,41,1,12,33,1,41
13487,2022,31,1,14,34,0,41
13488,2022,40,1,13,32,0,43
13489,2022,45,1,20,33,0,41
13490,2022,47,1,16,36,0,41
13491,2022,39,1,12,31,2,41
13492,2022,45,1,12,36,1,43
13493,2022,26,1,12,31,1,42
13494,2022,36,1,13,30,1,42
13495,2022,33,1,13,33,0,41
13496,2022,38,1,16,36,1,41
13497,2022,50,1,13,30,1,41
13498,2022,37,1,13,31,0,42
13499,2022,39,1,13,33,0,41
13500,2022,36,1,12,31,1,42
13501,2022,35,1,12,31,1,41
13502,2022,31,1,13,33,1,41
13503,2022,31,1,17,34,0,42
13504,2022,32,1,13,33,0,41
13505,2022,51,1,20,35,1,43
13506,2022,39,1,13,33,1,43
13507,2022,25,1,11,31,1,41
13508,2022,40,1,10,36,0,42
13509,2022,28,1,11,31,1,41
13510,2022,29,1,16,36,0,41
13511,2022,57,1,13,34,2,41
13512,2022,53,1,13,33,0,41
13513,2022,39,1,13,33,0,41
13514,2022,60,1,14,34,1,43
13515,2022,42,1,13,30,0,41
13516,2022,30,1,12,36,1,41
13517,2022,34,1,14,36,0,41
13518,2022,43,1,14,34,0,42
13519,2022,38,1,13,32,1,41
13520,2022,35,1,12,36,1,42
13521,2022,26,1,12,31,0,42
13522,2022,31,1,13,33,1,41
13523,2022,55,1,17,30,1,41
13524,2022,59,1,10,30,0,41
13525,2022,28,1,13,33,2,42
13526,2022,48,1,13,33,1,41
13527,2022,37,1,11,33,1,41
13528,2022,35,1,13,32,0,41
13529,2022,30,1,12,31,1,42
13530,2022,30,1,12,31,0,42
13531,2022,32,1,12,36,0,42
13532,2022,53,1,12,31,1,41
13533,2022,34,1,13,30,0,41
13534,2022,51,1,17,33,1,41
13535,2022,43,1,12,31,1,41
13536,2022,54,1,15,30,1,43
13537,2022,45,1,11,34,0,42
13538,2022,46,1,16,36,0,42
13539,2022,57,1,12,36,1,43
13540,2022,34,1,12,36,0,43
13541,2022,33,1,10,30,0,41
13542,2022,48,1,12,31,1,41
13543,2022,37,1,19,36,0,41
13544,2022,33,1,18,36,1,41
13545,2022,36,1,12,36,0,42
13546,2022,48,1,19,30,0,41
13547,2022,28,1,13,33,1,42
13548,2022,30,1,12,36,1,42
13549,2022,31,1,16,36,0,42
13550,2022,51,1,17,33,0,41
13551,2022,26,1,12,31,0,41
13552,2022,40,1,13,32,0,41
13553,2022,40,1,13,32,1,41
13554,2022,51,1,13,30,0,43
13555,2022,30,1,13,33,1,42
13556,2022,34,1,20,34,1,41
13557,2022,51,1,13,30,0,43
13558,2022,39,1,12,31,0,42
13559,2022,57,1,13,30,0,41
13560,2022,33,1,14,31,0,43
13561,2022,33,1,16,30,1,41
13562,2022,22,1,13,32,2,42
13563,2022,38,1,12,36,2,41
13564,2022,56,1,14,30,2,41
13565,2022,45,1,11,31,0,41
13566,2022,50,1,14,34,0,41
13567,2022,28,1,12,36,1,41
13568,2022,53,1,14,34,1,41
13569,2022,39,1,18,30,1,41
13570,2022,33,1,14,34,0,43
13571,2022,38,1,16,33,1,41
13572,2022,35,1,12,31,1,42
13573,2022,28,1,13,33,0,41
13574,2022,30,1,14,36,0,42
13575,2022,37,1,12,36,0,42
13576,2022,42,1,10,31,1,41
13577,2022,35,1,11,31,0,42
13578,2022,48,1,12,31,0,43
13579,2022,41,1,14,34,1,41
13580,2022,26,1,13,33,0,41
13581,2022,26,1,13,31,0,42
13582,2022,47,1,13,30,0,41
13583,2022,58,1,15,35,2,41
13584,2022,58,1,15,35,2,41
13585,2022,54,1,16,36,1,43
13586,2022,38,1,13,33,1,42
13587,2022,40,1,14,36,1,43
13588,2022,35,1,12,36,1,41
13589,2022,35,1,13,33,0,41
13590,2022,34,1,12,34,1,41
13591,2022,28,1,14,31,0,41
13592,2022,36,1,11,33,1,42
13593,2022,42,1,12,31,0,42
13594,2022,37,1,14,36,1,42
13595,2022,45,1,11,33,0,41
13596,2022,48,1,18,33,1,41
13597,2022,53,1,14,34,1,41
13598,2022,42,1,14,32,1,41
13599,2022,53,1,14,34,1,41
13600,2022,53,1,14,34,1,41
13601,2022,33,1,13,32,1,43
13602,2022,30,1,19,36,0,42
13603,2022,34,1,12,36,0,41
13604,2022,48,1,14,31,0,41
13605,2022,34,1,12,36,0,41
13606,2022,49,1,11,33,1,43
13607,2022,48,1,14,31,0,41
13608,2022,38,1,13,36,0,42
13609,2022,44,1,14,34,1,41
13610,2022,36,1,13,33,0,41
13611,2022,44,1,13,30,1,43
13612,2022,50,1,18,36,1,41
13613,2022,38,1,13,36,0,42
13614,2022,41,1,14,34,1,41
13615,2022,45,1,13,30,0,41
13616,2022,53,1,12,36,1,41
13617,2022,36,1,20,36,1,41
13618,2022,45,1,11,31,1,41
13619,2022,34,1,11,33,1,41
13620,2022,37,1,13,34,0,41
13621,2022,25,1,14,36,1,42
13622,2022,35,1,12,36,0,43
13623,2022,34,1,12,36,0,41
13624,2022,32,1,19,32,0,41
13625,2022,32,1,12,31,0,43
13626,2022,39,1,18,36,0,42
13627,2022,36,1,12,31,0,41
13628,2022,46,1,20,36,1,41
13629,2022,56,1,20,36,0,41
13630,2022,37,1,14,33,0,42
13631,2022,37,1,14,33,0,42
13632,2022,39,1,13,31,1,41
13633,2022,52,1,11,35,0,41
13634,2022,39,1,11,35,0,41
13635,2022,52,1,11,35,0,41
13636,2022,51,1,14,34,0,41
13637,2022,42,1,14,35,0,42
13638,2022,34,1,14,31,0,41
13639,2022,28,1,13,33,1,41
13640,2022,43,1,18,34,1,42
13641,2022,41,1,14,34,1,42
13642,2022,54,1,14,34,0,41
13643,2022,53,1,13,33,1,41
13644,2022,47,1,12,36,0,41
13645,2022,47,1,12,36,0,41
13646,2022,39,1,13,33,0,41
13647,2022,37,1,11,31,0,41
13648,2022,40,1,14,34,0,41
13649,2022,35,1,11,34,0,43
13650,2022,56,1,12,35,1,43
13651,2022,36,1,12,31,0,41
13652,2022,45,1,13,30,1,41
13653,2022,38,1,14,36,1,42
13654,2022,41,1,14,34,0,41
13655,2022,37,1,13,34,0,41
13656,2022,45,1,12,36,0,42
13657,2022,48,1,11,31,0,41
13658,2022,29,1,12,33,0,42
13659,2022,38,1,14,36,0,42
13660,2022,48,1,11,31,1,41
13661,2022,40,1,13,31,0,41
13662,2022,38,1,13,36,1,42
13663,2022,42,1,13,30,0,41
13664,2022,32,1,13,33,0,41
13665,2022,56,1,12,35,1,41
13666,2022,54,1,11,35,0,41
13667,2022,60,1,15,30,0,41
13668,2022,47,1,12,31,1,41
13669,2022,46,1,13,35,0,41
13670,2022,42,1,12,31,0,42
13671,2022,55,1,13,30,1,41
13672,2022,37,1,11,31,1,41
13673,2022,38,1,14,36,0,42
13674,2022,45,1,14,36,1,41
13675,2022,32,1,13,32,0,41
13676,2022,37,1,13,34,1,41
13677,2022,30,1,14,36,1,41
13678,2022,36,1,13,31,0,41
13679,2022,48,1,12,31,0,41
13680,2022,51,1,12,32,0,42
13681,2022,46,1,10,30,0,41
13682,2022,48,1,13,30,0,43
13683,2022,47,1,11,31,0,41
13684,2022,41,1,13,30,1,41
13685,2022,53,1,15,34,1,42
13686,2022,55,1,15,30,1,41
13687,2022,44,1,16,36,0,41
13688,2022,48,1,13,30,1,41
13689,2022,50,1,11,35,0,41
13690,2022,34,1,13,33,0,41
13691,2022,38,1,20,33,0,41
13692,2022,42,1,17,36,0,42
13693,2022,57,1,15,36,1,41
13694,2022,58,1,13,30,1,43
13695,2022,48,1,16,36,1,41
13696,2022,32,1,12,31,0,43
13697,2022,35,1,12,36,0,42
13698,2022,55,1,15,32,0,41
13699,2022,47,1,13,30,1,41
13700,2022,31,1,11,32,0,41
13701,2022,38,1,14,34,1,41
13702,2022,49,1,18,34,1,41
13703,2022,33,1,18,33,1,43
13704,2022,27,1,12,36,1,42
13705,2022,45,1,14,36,1,41
13706,2022,34,1,16,36,1,43
13707,2022,38,1,13,30,1,41
13708,2022,45,1,14,34,0,42
13709,2022,28,1,12,35,0,42
13710,2022,54,1,13,30,0,41
13711,2022,58,1,15,34,0,41
13712,2022,48,1,13,35,0,41
13713,2022,57,1,12,33,0,43
13714,2022,28,1,12,36,2,41
13715,2022,49,1,13,33,0,41
13716,2022,60,1,15,36,2,41
13717,2022,39,1,11,33,0,43
13718,2022,40,1,18,34,0,41
13719,2022,58,1,19,30,0,41
13720,2022,36,1,13,33,0,41
13721,2022,59,1,15,36,0,41
13722,2022,42,1,12,32,0,41
13723,2022,35,1,21,36,0,42
13724,2022,42,1,13,31,0,43
13725,2022,37,1,13,31,1,41
13726,2022,49,1,13,30,0,41
13727,2022,39,1,13,33,1,41
13728,2022,46,1,13,33,0,41
13729,2022,36,1,12,31,0,41
13730,2022,35,1,14,34,0,41
13731,2022,51,1,13,30,0,41
13732,2022,40,1,13,33,1,43
13733,2022,32,1,13,33,1,41
13734,2022,42,1,12,36,0,43
13735,2022,25,1,12,36,0,42
13736,2022,46,1,13,32,1,41
13737,2022,42,1,12,32,0,41
13738,2022,47,1,16,30,1,41
13739,2022,56,1,12,31,0,41
13740,2022,27,1,13,30,0,41
13741,2022,47,1,10,36,0,41
13742,2022,30,1,16,36,1,42
13743,2022,48,1,12,31,0,43
13744,2022,45,1,16,35,1,41
13745,2022,58,1,15,31,1,41
13746,2022,39,1,13,33,1,41
13747,2022,54,1,12,36,0,41
13748,2022,33,1,16,36,1,42
13749,2022,58,1,15,34,1,43
13750,2022,39,1,12,31,1,41
13751,2022,49,1,18,34,1,41
13752,2022,33,1,13,33,0,41
13753,2022,40,1,10,35,0,43
13754,2022,49,1,11,31,1,41
13755,2022,50,1,10,35,1,42
13756,2022,40,1,13,33,0,42
13757,2022,50,1,11,35,0,41
13758,2022,30,1,14,36,0,41
13759,2022,32,1,12,36,1,41
13760,2022,59,1,15,30,0,41
13761,2022,53,1,14,34,0,41
13762,2022,43,1,12,33,2,43
13763,2022,48,1,18,33,1,41
13764,2022,47,1,19,30,0,43
13765,2022,53,1,13,33,1,41
13766,2022,37,1,12,31,0,41
13767,2022,26,1,11,31,1,42
13768,2022,38,1,14,34,1,42
13769,2022,36,1,12,36,0,41
13770,2022,45,1,12,33,1,41
13771,2022,47,1,14,33,1,41
13772,2022,36,1,14,34,0,41
13773,2022,47,1,14,33,0,41
13774,2022,31,1,16,36,0,41
13775,2022,29,1,13,32,0,41
13776,2022,42,1,14,35,0,42
13777,2022,41,1,11,33,1,41
13778,2022,27,1,14,34,1,42
13779,2022,35,1,12,31,1,42
13780,2022,49,1,13,30,1,41
13781,2022,45,1,13,30,2,41
13782,2022,50,1,14,32,1,41
13783,2022,49,1,13,33,1,41
13784,2022,27,1,13,33,1,41
13785,2022,58,1,15,34,2,41
13786,2022,39,1,11,31,0,41
13787,2022,41,1,14,33,1,41
13788,2022,45,1,11,31,1,41
13789,2022,48,1,13,30,1,41
13790,2022,46,1,12,31,1,43
13791,2022,49,1,13,30,0,41
13792,2022,33,1,11,31,0,41
13793,2022,46,1,13,30,0,41
13794,2022,51,1,15,30,1,41
13795,2022,43,1,12,31,1,41
13796,2022,51,1,12,31,0,41
13797,2022,43,1,13,33,0,41
13798,2022,38,1,13,32,0,41
13799,2022,56,1,17,33,0,41
13800,2022,34,1,11,31,1,41
13801,2022,35,1,12,36,1,42
13802,2022,45,1,12,33,1,41
13803,2022,43,1,14,33,0,41
13804,2022,47,1,11,31,2,43
13805,2022,49,1,19,35,0,41
13806,2022,36,1,10,31,0,41
13807,2022,35,1,11,31,1,41
13808,2022,27,1,13,33,2,41
13809,2022,54,1,15,31,0,41
13810,2022,31,1,12,31,1,41
13811,2022,33,1,13,30,0,41
13812,2022,29,1,16,36,0,41
13813,2022,40,1,13,32,1,41
13814,2022,36,1,12,36,0,41
13815,2022,51,1,20,33,1,41
13816,2022,39,1,14,34,0,41
13817,2022,36,1,16,36,0,41
13818,2022,30,1,11,31,0,42
13819,2022,36,1,13,31,0,43
13820,2022,37,1,14,34,0,41
13821,2022,46,1,10,30,0,41
13822,2022,44,1,13,35,0,41
13823,2022,30,1,16,36,0,41
13824,2022,30,1,12,31,0,42
13825,2022,33,1,14,31,0,42
13826,2022,54,1,16,36,1,43
13827,2022,44,1,13,35,0,41
13828,2022,39,1,13,35,0,42
13829,2022,35,1,11,31,0,41
13830,2022,55,1,14,34,0,41
13831,2022,29,1,12,31,1,42
13832,2022,55,1,11,31,0,41
13833,2022,36,1,14,36,0,41
13834,2022,39,1,13,32,1,41
13835,2022,58,1,12,32,1,41
13836,2022,37,1,12,31,0,42
13837,2022,28,1,13,32,1,42
13838,2022,34,1,16,36,1,41
13839,2022,54,1,15,30,1,43
13840,2022,27,1,16,36,1,42
13841,2022,31,1,20,33,0,42
13842,2022,48,1,13,30,0,41
13843,2022,46,1,10,30,0,41
13844,2022,40,1,14,31,0,42
13845,2022,47,1,11,31,0,41
13846,2022,47,1,13,34,1,41
13847,2022,58,1,20,36,0,41
13848,2022,51,1,18,34,1,41
13849,2022,36,1,13,33,0,41
13850,2022,36,1,12,31,1,41
13851,2022,36,1,13,36,1,42
13852,2022,46,1,13,30,1,41
13853,2022,50,1,11,31,1,41
13854,2022,47,1,16,36,0,43
13855,2022,60,1,15,31,1,41
13856,2022,36,1,11,31,0,41
13857,2022,25,1,18,36,0,42
13858,2022,40,1,20,36,1,41
13859,2022,36,1,14,35,1,41
13860,2022,37,1,11,31,1,41
13861,2022,46,1,13,35,1,41
13862,2022,49,1,11,31,0,41
13863,2022,42,1,14,34,0,41
13864,2022,37,1,13,31,0,41
13865,2022,36,1,14,36,1,41
13866,2022,57,1,13,30,1,41
13867,2022,39,1,11,33,1,41
13868,2022,28,1,12,31,0,41
13869,2022,47,1,13,30,1,41
13870,2022,42,1,13,33,1,41
13871,2022,34,1,20,34,0,41
13872,2022,51,1,13,34,0,41
13873,2022,30,1,11,35,1,42
13874,2022,33,1,12,36,1,42
13875,2022,58,1,13,30,1,41
13876,2022,36,1,14,33,0,41
13877,2022,39,1,13,33,0,43
13878,2022,31,1,11,31,0,42
13879,2022,45,1,11,34,2,42
13880,2022,34,1,13,30,1,42
13881,2022,33,1,11,31,0,43
13882,2022,35,1,13,32,1,41
13883,2022,39,1,14,34,0,41
13884,2022,42,1,14,31,0,42
13885,2022,37,1,12,31,0,41
13886,2022,42,1,13,33,2,42
13887,2022,48,1,14,35,2,42
13888,2022,29,1,12,31,0,41
13889,2022,59,1,15,33,1,41
13890,2022,32,1,13,33,0,42
13891,2022,31,1,11,33,0,41
13892,2022,52,1,16,30,1,41
13893,2022,46,1,13,35,0,41
13894,2022,25,1,13,33,0,41
13895,2022,36,1,20,32,1,41
13896,2022,23,1,13,34,1,41
13897,2022,42,1,12,36,1,42
13898,2022,43,1,12,31,0,41
13899,2022,29,1,11,31,0,42
13900,2022,45,1,12,31,1,41
13901,2022,45,1,20,36,1,41
13902,2022,27,1,14,31,0,42
13903,2022,35,1,12,31,1,41
13904,2022,35,1,14,34,0,41
13905,2022,39,1,13,31,1,43
13906,2022,29,1,14,34,0,41
13907,2022,46,1,13,30,0,43
13908,2022,39,1,12,36,0,41
13909,2022,34,1,13,32,0,41
13910,2022,44,1,20,36,1,43
13911,2022,35,1,13,35,0,41
13912,2022,33,1,14,34,1,42
13913,2022,41,1,13,33,0,42
13914,2022,37,1,14,36,0,41
13915,2022,40,1,12,36,1,42
13916,2022,42,1,13,33,1,43
13917,2022,55,1,13,33,1,41
13918,2022,46,1,16,32,0,41
13919,2022,37,1,16,36,1,41
13920,2022,39,1,14,34,0,41
13921,2022,40,1,13,31,0,41
13922,2022,52,1,14,31,1,41
13923,2022,43,1,16,36,2,41
13924,2022,51,1,13,30,1,41
13925,2022,45,1,16,33,0,43
13926,2022,40,1,16,36,0,43
13927,2022,28,1,21,31,1,42
13928,2022,33,1,12,31,2,42
13929,2022,47,1,18,35,0,41
13930,2022,54,1,16,36,1,43
13931,2022,46,1,19,36,0,41
13932,2022,36,1,12,31,0,41
13933,2022,46,1,17,34,1,41
13934,2022,45,1,13,33,1,43
13935,2022,46,1,16,36,0,41
13936,2022,30,1,11,35,0,41
13937,2022,55,1,16,35,1,41
13938,2022,45,1,12,33,1,41
13939,2022,45,1,12,31,1,41
13940,2022,51,1,12,30,1,41
13941,2022,31,1,12,36,0,42
13942,2022,33,1,12,35,1,41
13943,2022,45,1,11,31,1,43
13944,2022,52,1,13,30,1,41
13945,2022,35,1,17,36,1,41
13946,2022,50,1,12,31,1,41
13947,2022,48,1,12,36,1,41
13948,2022,41,1,16,35,1,41
13949,2022,58,1,10,36,0,41
13950,2022,36,1,12,36,0,42
13951,2022,44,1,13,30,0,42
13952,2022,38,1,13,36,0,42
13953,2022,38,1,13,32,1,41
13954,2022,53,1,13,33,0,41
13955,2022,37,1,13,33,1,41
13956,2022,29,1,12,36,0,42
13957,2022,35,1,11,31,0,41
13958,2022,59,1,20,31,0,41
13959,2022,38,1,14,32,1,41
13960,2022,34,1,14,34,0,42
13961,2022,28,1,13,33,1,41
13962,2022,43,1,13,35,0,41
